method,alpha,beta,value
estimated,0.5399999999999998,0.5599999999999997,13268.455827000245
estimated,0.5399999999999998,0.5699999999999997,13269.581010273267
estimated,0.5399999999999998,0.5799999999999997,13270.845547507974
estimated,0.5399999999999998,0.5899999999999997,13272.258132210927
estimated,0.5399999999999998,0.5999999999999998,13273.826485937367
estimated,0.5399999999999998,0.6099999999999998,13275.557404912794
estimated,0.5399999999999998,0.6199999999999998,13277.456807851699
estimated,0.5399999999999998,0.6299999999999997,13279.529784613658
estimated,0.5399999999999998,0.6399999999999997,13281.78064537523
estimated,0.5399999999999998,0.6499999999999997,13284.212969957389
estimated,0.5399999999999998,0.6599999999999997,13286.829657076072
estimated,0.5399999999999998,0.6699999999999997,13289.63297312015
estimated,0.5399999999999998,0.6799999999999997,13292.624600330733
estimated,0.5399999999999998,0.6899999999999997,13295.805683972021
estimated,0.5399999999999998,0.6999999999999996,13299.176878375336
estimated,0.5399999999999998,0.7099999999999996,13302.738391621582
estimated,0.5399999999999998,0.7199999999999996,13306.490028620023
estimated,0.5399999999999998,0.7299999999999996,13310.431232442887
estimated,0.5399999999999998,0.7399999999999997,13314.561123774518
estimated,0.5399999999999998,0.7499999999999997,13318.87853831811
estimated,0.5399999999999998,0.7599999999999997,13323.382062060078
estimated,0.5399999999999998,0.7699999999999997,13328.0700643253
estimated,0.5399999999999998,0.7799999999999997,13332.94072852236
estimated,0.5399999999999998,0.7899999999999996,13337.992080572425
estimated,0.5399999999999998,0.7999999999999996,13343.222014979703
estimated,0.5399999999999998,0.8099999999999996,13348.628318558674
estimated,0.5399999999999998,0.8199999999999996,13354.208691842729
estimated,0.5399999999999998,0.8299999999999996,13359.960768192754
estimated,0.5399999999999998,0.8399999999999996,13365.882130688286
estimated,0.5399999999999998,0.8499999999999996,13371.970326887695
estimated,0.5399999999999998,0.8599999999999995,13378.222881523454
estimated,0.5399999999999998,0.8699999999999996,13384.637307235094
estimated,0.5399999999999998,0.8799999999999996,13391.211113507386
estimated,0.5399999999999998,0.8899999999999996,13397.941813883032
estimated,0.5399999999999998,0.8999999999999996,13404.826931636995
estimated,0.5399999999999998,0.9099999999999996,13411.864004013323
estimated,0.5399999999999998,0.9199999999999996,13419.050585215913
estimated,0.5399999999999998,0.9299999999999996,13426.384248266544
estimated,0.5399999999999998,0.9399999999999996,13433.86258592125
estimated,0.5399999999999998,0.9499999999999995,13441.483210749819
estimated,0.5399999999999998,0.9599999999999995,13449.243754572044
estimated,0.5399999999999998,0.9699999999999995,13457.14186736589
estimated,0.5399999999999998,0.9799999999999995,13465.175215797166
estimated,0.5399999999999998,0.9899999999999995,13473.341481493906
estimated,0.5499999999999998,0.1,12982.129565479414
estimated,0.5499999999999998,0.11,12996.1313280059
estimated,0.5499999999999998,0.12,13009.880280303922
estimated,0.5499999999999998,0.13,13023.35528936728
estimated,0.5499999999999998,0.13999999999999999,13036.517711421795
estimated,0.5499999999999998,0.14999999999999997,13049.320757723592
estimated,0.5499999999999998,0.15999999999999998,13061.716013503576
estimated,0.5499999999999998,0.16999999999999998,13073.657712296104
estimated,0.5499999999999998,0.17999999999999997,13085.10534683938
estimated,0.5499999999999998,0.18999999999999995,13096.025100682526
estimated,0.5499999999999998,0.19999999999999996,13106.390473832687
estimated,0.5499999999999998,0.20999999999999996,13116.182376502507
estimated,0.5499999999999998,0.21999999999999995,13125.388885372799
estimated,0.5499999999999998,0.22999999999999995,13134.004795127685
estimated,0.5499999999999998,0.23999999999999994,13142.031055772417
estimated,0.5499999999999998,0.24999999999999992,13149.474153810163
estimated,0.5499999999999998,0.2599999999999999,13156.345476439245
estimated,0.5499999999999998,0.2699999999999999,13162.660681675487
estimated,0.5499999999999998,0.2799999999999999,13168.439091192413
estimated,0.5499999999999998,0.2899999999999999,13173.70311345684
estimated,0.5499999999999998,0.29999999999999993,13178.477704026927
estimated,0.5499999999999998,0.30999999999999994,13182.789865141585
estimated,0.5499999999999998,0.3199999999999999,13186.668186643414
estimated,0.5499999999999998,0.32999999999999985,13190.142427876817
estimated,0.5499999999999998,0.33999999999999986,13193.243140551305
estimated,0.5499999999999998,0.34999999999999987,13196.001331268653
estimated,0.5499999999999998,0.3599999999999999,13198.448162108089
estimated,0.5499999999999998,0.3699999999999999,13200.614687521762
estimated,0.5499999999999998,0.3799999999999999,13202.531625210611
estimated,0.5499999999999998,0.3899999999999999,13204.22915888618
estimated,0.5499999999999998,0.3999999999999998,13205.736770407799
estimated,0.5499999999999998,0.4099999999999998,13207.083098761366
estimated,0.5499999999999998,0.4199999999999998,13208.295823603348
estimated,0.5499999999999998,0.4299999999999998,13209.40157085648
estimated,0.5499999999999998,0.43999999999999984,13210.425838188186
estimated,0.5499999999999998,0.44999999999999984,13211.392938073548
estimated,0.5499999999999998,0.45999999999999985,13212.325956562836
estimated,0.5499999999999998,0.46999999999999986,13213.246725814633
estimated,0.5499999999999998,0.47999999999999976,13214.175808739712
estimated,0.5499999999999998,0.48999999999999977,13215.132494218371
estimated,0.5499999999999998,0.4999999999999998,13216.134801499878
estimated,0.5499999999999998,0.5099999999999998,13217.199492650465
estimated,0.5499999999999998,0.5199999999999998,13218.342091820716
estimated,0.5499999999999998,0.5299999999999998,13219.57691052269
estimated,0.5499999999999998,0.5399999999999998,13220.917077988664
estimated,0.5499999999999998,0.5499999999999998,13222.37457584984
estimated,0.5499999999999998,0.5599999999999997,13223.960276557409
estimated,0.5499999999999998,0.5699999999999997,13225.683984802181
estimated,0.5499999999999998,0.5799999999999997,13227.554481527302
estimated,0.5499999999999998,0.5899999999999997,13229.579569931075
estimated,0.5499999999999998,0.5999999999999998,13231.766123142512
estimated,0.5499999999999998,0.6099999999999998,13234.120132954478
estimated,0.5499999999999998,0.6199999999999998,13236.646759436806
estimated,0.5499999999999998,0.6299999999999997,13239.35038091525
estimated,0.5499999999999998,0.6399999999999997,13242.234644056367
estimated,0.5499999999999998,0.6499999999999997,13245.30251370343
estimated,0.5499999999999998,0.6599999999999997,13248.556322212873
estimated,0.5499999999999998,0.6699999999999997,13251.997817918002
estimated,0.5499999999999998,0.6799999999999997,13255.628212639103
estimated,0.5499999999999998,0.6899999999999997,13259.44822780084
estimated,0.5499999999999998,0.6999999999999996,13263.458139101955
estimated,0.5499999999999998,0.7099999999999996,13267.657819503771
estimated,0.5499999999999998,0.7199999999999996,13272.046780329052
estimated,0.5499999999999998,0.7299999999999996,13276.624210389027
estimated,0.5499999999999998,0.7399999999999997,13281.389013002601
estimated,0.5499999999999998,0.7499999999999997,13286.339840781236
estimated,0.5499999999999998,0.7599999999999997,13291.475128150794
estimated,0.5499999999999998,0.7699999999999997,13296.793121547875
estimated,0.5499999999999998,0.7799999999999997,13302.29190724301
estimated,0.5499999999999998,0.7899999999999996,13307.96943683403
estimated,0.5499999999999998,0.7999999999999996,13313.823550374362
estimated,0.5499999999999998,0.8099999999999996,13319.851997213951
estimated,0.5499999999999998,0.8199999999999996,13326.052454591922
estimated,0.5499999999999998,0.8299999999999996,13332.42254404686
estimated,0.5499999999999998,0.8399999999999996,13338.959845776631
estimated,0.5499999999999998,0.8499999999999996,13345.661910999774
estimated,0.5499999999999998,0.8599999999999995,13352.526272428795
estimated,0.5499999999999998,0.8699999999999996,13359.550453093558
estimated,0.5499999999999998,0.8799999999999996,13366.731973482963
estimated,0.5499999999999998,0.8899999999999996,13374.068357269316
estimated,0.5499999999999998,0.8999999999999996,13381.55713573587
estimated,0.5499999999999998,0.9099999999999996,13389.19585102017
estimated,0.5499999999999998,0.9199999999999996,13396.982058375173
estimated,0.5499999999999998,0.9299999999999996,13404.913327559567
estimated,0.5499999999999998,0.9399999999999996,13412.98724351284
estimated,0.5499999999999998,0.9499999999999995,13421.201406461081
estimated,0.5499999999999998,0.9599999999999995,13429.553431595165
estimated,0.5499999999999998,0.9699999999999995,13438.040948432968
estimated,0.5499999999999998,0.9799999999999995,13446.661599994106
estimated,0.5499999999999998,0.9899999999999995,13455.413041896618
estimated,0.5599999999999997,0.1,12931.864469841794
estimated,0.5599999999999997,0.11,12945.787881331771
estimated,0.5599999999999997,0.12,12959.444376175436
estimated,0.5599999999999997,0.13,12972.813694211041
estimated,0.5599999999999997,0.13999999999999999,12985.859131172647
estimated,0.5599999999999997,0.14999999999999997,12998.536544747041
estimated,0.5599999999999997,0.15999999999999998,13010.800590492327
estimated,0.5599999999999997,0.16999999999999998,13022.608783036147
estimated,0.5599999999999997,0.17999999999999997,13033.923951886087
estimated,0.5599999999999997,0.18999999999999995,13044.715562968639
estimated,0.5599999999999997,0.19999999999999996,13054.960267970751
estimated,0.5599999999999997,0.20999999999999996,13064.641946368634
estimated,0.5599999999999997,0.21999999999999995,13073.751427335224
estimated,0.5599999999999997,0.22999999999999995,13082.286019709458
estimated,0.5599999999999997,0.23999999999999994,13090.24893640093
estimated,0.5599999999999997,0.24999999999999992,13097.648669708537
estimated,0.5599999999999997,0.2599999999999999,13104.498354152913
estimated,0.5599999999999997,0.2699999999999999,13110.815139789365
estimated,0.5599999999999997,0.2799999999999999,13116.619590622466
estimated,0.5599999999999997,0.2899999999999999,13121.935116604827
estimated,0.5599999999999997,0.29999999999999993,13126.787444390406
estimated,0.5599999999999997,0.30999999999999994,13131.20412925481
estimated,0.5599999999999997,0.3199999999999999,13135.21410939362
estimated,0.5599999999999997,0.32999999999999985,13138.847302323118
estimated,0.5599999999999997,0.33999999999999986,13142.134242703682
estimated,0.5599999999999997,0.34999999999999987,13145.105760002887
estimated,0.5599999999999997,0.3599999999999999,13147.792694293761
estimated,0.5599999999999997,0.3699999999999999,13150.225648097441
estimated,0.5599999999999997,0.3799999999999999,13152.43477181047
estimated,0.5599999999999997,0.3899999999999999,13154.449580385442
estimated,0.5599999999999997,0.3999999999999998,13156.29879873368
estimated,0.5599999999999997,0.4099999999999998,13158.010233273235
estimated,0.5599999999999997,0.4199999999999998,13159.610667198702
estimated,0.5599999999999997,0.4299999999999998,13161.125777105139
estimated,0.5599999999999997,0.43999999999999984,13162.580068601455
estimated,0.5599999999999997,0.44999999999999984,13163.996828893314
estimated,0.5599999999999997,0.45999999999999985,13165.39809425991
estimated,0.5599999999999997,0.46999999999999986,13166.804630741917
estimated,0.5599999999999997,0.47999999999999976,13168.235926197412
estimated,0.5599999999999997,0.48999999999999977,13169.710192489583
estimated,0.5599999999999997,0.4999999999999998,13171.244376217335
estimated,0.5599999999999997,0.5099999999999998,13172.854177063777
estimated,0.5599999999999997,0.5199999999999998,13174.554072466919
estimated,0.5599999999999997,0.5299999999999998,13176.357347853906
estimated,0.5599999999999997,0.5399999999999998,13178.276131509949
estimated,0.5599999999999997,0.5499999999999998,13180.321433378635
estimated,0.5599999999999997,0.5599999999999997,13182.503187116377
estimated,0.5599999999999997,0.5699999999999997,13184.830294789912
estimated,0.5599999999999997,0.5799999999999997,13187.310673712316
estimated,0.5599999999999997,0.5899999999999997,13189.951304877886
estimated,0.5599999999999997,0.5999999999999998,13192.758282560337
estimated,0.5599999999999997,0.6099999999999998,13195.7368646718
estimated,0.5599999999999997,0.6199999999999998,13198.891523477676
estimated,0.5599999999999997,0.6299999999999997,13202.2259963178
estimated,0.5599999999999997,0.6399999999999997,13205.743336000816
estimated,0.5599999999999997,0.6499999999999997,13209.445960561936
estimated,0.5599999999999997,0.6599999999999997,13213.33570214739
estimated,0.5599999999999997,0.6699999999999997,13217.413854671928
estimated,0.5599999999999997,0.6799999999999997,13221.68122012924
estimated,0.5599999999999997,0.6899999999999997,13226.13815331532
estimated,0.5599999999999997,0.6999999999999996,13230.784604694138
estimated,0.5599999999999997,0.7099999999999996,13235.620161398358
estimated,0.5599999999999997,0.7199999999999996,13240.644086119717
estimated,0.5599999999999997,0.7299999999999996,13245.855353834151
estimated,0.5599999999999997,0.7399999999999997,13251.252686258245
estimated,0.5599999999999997,0.7499999999999997,13256.83458397798
estimated,0.5599999999999997,0.7599999999999997,13262.599356258734
estimated,0.5599999999999997,0.7699999999999997,13268.545148443958
estimated,0.5599999999999997,0.7799999999999997,13274.66996703581
estimated,0.5599999999999997,0.7899999999999996,13280.971702438517
estimated,0.5599999999999997,0.7999999999999996,13287.448149428312
estimated,0.5599999999999997,0.8099999999999996,13294.097025431622
estimated,0.5599999999999997,0.8199999999999996,13300.915986662263
estimated,0.5599999999999997,0.8299999999999996,13307.902642301511
